source_split,filepath,label,file_size_bytes,width,height,mode,format,sha256,phash,valid_image,error
Training,Training/notumor/Tr-no_0183.jpg,notumor,13213,225,225,RGB,JPEG,8df1125bc5a3901ae602be99db7d676e79744a93eb6ed69de91b86cdb087a7a1,96386a716dc534e3,True,
Training,Training/pituitary/Tr-pi_0320.jpg,pituitary,33561,512,512,RGB,JPEG,8e2b4a6d3ce98d740a636942e40c14783eac078cf1758678c9d5aee948057aa7,c00e2b7d3db17c64,True,
Training,Training/pituitary/Tr-pi_0321.jpg,pituitary,33561,512,512,RGB,JPEG,8e2b4a6d3ce98d740a636942e40c14783eac078cf1758678c9d5aee948057aa7,c00e2b7d3db17c64,True,
Training,Training/notumor/Tr-no_0318.jpg,notumor,46209,411,496,RGB,JPEG,90b09a698e88ffae221f5f5c0c732e7a17e93387b4e91fc0be28b3aa3b91ba33,811956fe6c786b85,True,
Training,Training/notumor/Tr-no_1170.jpg,notumor,46209,411,496,RGB,JPEG,90b09a698e88ffae221f5f5c0c732e7a17e93387b4e91fc0be28b3aa3b91ba33,811956fe6c786b85,True,
Training,Training/notumor/Tr-no_0168.jpg,notumor,14533,205,214,RGB,JPEG,9251febacd510bc6ab8fdebb28ac58c8db217df4d5e8af285a99547b2d3b8584,d56b1f3c1a647825,True,
Training,Training/notumor/Tr-no_1122.jpg,notumor,14533,205,214,RGB,JPEG,9251febacd510bc6ab8fdebb28ac58c8db217df4d5e8af285a99547b2d3b8584,d56b1f3c1a647825,True,
Testing,Testing/notumor/Te-no_0043.jpg,notumor,14533,205,214,RGB,JPEG,9251febacd510bc6ab8fdebb28ac58c8db217df4d5e8af285a99547b2d3b8584,d56b1f3c1a647825,True,
Training,Training/notumor/Tr-no_0333.jpg,notumor,7143,236,236,RGB,JPEG,94721a1b47a80cb0533acdbac52f92ad7614d4685284b74b2a96914b038947a9,cb6c34c3969ccb38,True,
Testing,Testing/notumor/Te-no_0029.jpg,notumor,7143,236,236,RGB,JPEG,94721a1b47a80cb0533acdbac52f92ad7614d4685284b74b2a96914b038947a9,cb6c34c3969ccb38,True,
Testing,Testing/notumor/Te-no_0069.jpg,notumor,7143,236,236,RGB,JPEG,94721a1b47a80cb0533acdbac52f92ad7614d4685284b74b2a96914b038947a9,cb6c34c3969ccb38,True,
Training,Training/notumor/Tr-no_1150.jpg,notumor,73953,600,605,RGB,JPEG,95ffabd6cfd94e094cd1af64396bfa75f578a012f52b23cbf8e5fa828ffa4863,966968b5719631dc,True,
Training,Training/notumor/Tr-no_0274.jpg,notumor,73953,600,605,RGB,JPEG,95ffabd6cfd94e094cd1af64396bfa75f578a012f52b23cbf8e5fa828ffa4863,966968b5719631dc,True,
Testing,Testing/meningioma/Te-me_0135.jpg,meningioma,17877,512,512,RGB,JPEG,960155b05ea8f0ddcbcd3a5e29905c2a4b55832f03e5b7d6491c73955960d278,967b6984657a8639,True,
Training,Training/meningioma/Tr-me_0071.jpg,meningioma,17877,512,512,RGB,JPEG,960155b05ea8f0ddcbcd3a5e29905c2a4b55832f03e5b7d6491c73955960d278,967b6984657a8639,True,
Training,Training/notumor/Tr-no_0133.jpg,notumor,14989,236,220,RGB,JPEG,9a1a7d12c935c0029511710dba377c2d37ecf4924ec19c1644b6116b48c33610,95da5e394acc3998,True,
Training,Training/notumor/Tr-no_0370.jpg,notumor,14989,236,220,RGB,JPEG,9a1a7d12c935c0029511710dba377c2d37ecf4924ec19c1644b6116b48c33610,95da5e394acc3998,True,
Testing,Testing/notumor/Te-noTr_0001.jpg,notumor,15159,236,260,RGB,JPEG,9af05acd768793e89fc6776c3af838b0bf0747cfc3a3737e1cd3af44ea09c930,963c68c331c7b798,True,
Testing,Testing/notumor/Te-no_0067.jpg,notumor,15159,236,260,RGB,JPEG,9af05acd768793e89fc6776c3af838b0bf0747cfc3a3737e1cd3af44ea09c930,963c68c331c7b798,True,
Testing,Testing/notumor/Te-no_0031.jpg,notumor,15159,236,260,RGB,JPEG,9af05acd768793e89fc6776c3af838b0bf0747cfc3a3737e1cd3af44ea09c930,963c68c331c7b798,True,
Training,Training/notumor/Tr-no_1088.jpg,notumor,15159,236,260,RGB,JPEG,9af05acd768793e89fc6776c3af838b0bf0747cfc3a3737e1cd3af44ea09c930,963c68c331c7b798,True,
Training,Training/notumor/Tr-no_0373.jpg,notumor,15159,236,260,RGB,JPEG,9af05acd768793e89fc6776c3af838b0bf0747cfc3a3737e1cd3af44ea09c930,963c68c331c7b798,True,
Training,Training/notumor/Tr-no_0347.jpg,notumor,15159,236,260,RGB,JPEG,9af05acd768793e89fc6776c3af838b0bf0747cfc3a3737e1cd3af44ea09c930,963c68c331c7b798,True,
Testing,Testing/notumor/Te-no_0084.jpg,notumor,15159,236,260,RGB,JPEG,9af05acd768793e89fc6776c3af838b0bf0747cfc3a3737e1cd3af44ea09c930,963c68c331c7b798,True,
Training,Training/notumor/Tr-no_0331.jpg,notumor,15159,236,260,RGB,JPEG,9af05acd768793e89fc6776c3af838b0bf0747cfc3a3737e1cd3af44ea09c930,963c68c331c7b798,True,
Testing,Testing/notumor/Te-no_0026.jpg,notumor,13004,236,228,RGB,JPEG,9c3b00e6b1f5fcb23d3ebf1a8b04f9517691cc7b7e2cfdbde375625c920b97a6,936c6c3271cea49b,True,
Training,Training/notumor/Tr-no_1153.jpg,notumor,13004,236,228,RGB,JPEG,9c3b00e6b1f5fcb23d3ebf1a8b04f9517691cc7b7e2cfdbde375625c920b97a6,936c6c3271cea49b,True,
Training,Training/notumor/Tr-no_0340.jpg,notumor,13004,236,228,RGB,JPEG,9c3b00e6b1f5fcb23d3ebf1a8b04f9517691cc7b7e2cfdbde375625c920b97a6,936c6c3271cea49b,True,
Training,Training/notumor/Tr-no_1147.jpg,notumor,10469,236,218,RGB,JPEG,9cb0bd6ba354991ae933b55af58ca040f3b8db01add876aba09159d7badd3599,cf4b3c9c70323339,True,
Testing,Testing/notumor/Te-no_0016.jpg,notumor,10469,236,218,RGB,JPEG,9cb0bd6ba354991ae933b55af58ca040f3b8db01add876aba09159d7badd3599,cf4b3c9c70323339,True,
Testing,Testing/notumor/Te-no_0021.jpg,notumor,11990,236,231,RGB,JPEG,9d338079dd3288665657816ebeec6ada298761e0ff9f4c22a59f05c46768db14,c26d2d343dc3719a,True,
Testing,Testing/notumor/Te-no_0072.jpg,notumor,11990,236,231,RGB,JPEG,9d338079dd3288665657816ebeec6ada298761e0ff9f4c22a59f05c46768db14,c26d2d343dc3719a,True,
Training,Training/notumor/Tr-no_0394.jpg,notumor,11990,236,231,RGB,JPEG,9d338079dd3288665657816ebeec6ada298761e0ff9f4c22a59f05c46768db14,c26d2d343dc3719a,True,
Training,Training/notumor/Tr-no_0978.jpg,notumor,11990,236,231,RGB,JPEG,9d338079dd3288665657816ebeec6ada298761e0ff9f4c22a59f05c46768db14,c26d2d343dc3719a,True,
Training,Training/notumor/Tr-no_0335.jpg,notumor,11990,236,231,RGB,JPEG,9d338079dd3288665657816ebeec6ada298761e0ff9f4c22a59f05c46768db14,c26d2d343dc3719a,True,
Training,Training/pituitary/Tr-pi_0226.jpg,pituitary,30598,512,512,RGB,JPEG,a1ee82164acd190067400d50f236fbb6004c0002fe3c09e4cf2d71752865140b,940b5b3d2a3d6c3c,True,
Training,Training/pituitary/Tr-pi_0227.jpg,pituitary,30598,512,512,RGB,JPEG,a1ee82164acd190067400d50f236fbb6004c0002fe3c09e4cf2d71752865140b,940b5b3d2a3d6c3c,True,
Testing,Testing/notumor/Te-no_0060.jpg,notumor,13106,235,229,RGB,JPEG,a3162569f0104e89e3950050d1d2f605cfe6bcf7c646f4bd596cb709d8b372c8,936c6c3271cae49b,True,
Training,Training/notumor/Tr-no_0967.jpg,notumor,13106,235,229,RGB,JPEG,a3162569f0104e89e3950050d1d2f605cfe6bcf7c646f4bd596cb709d8b372c8,936c6c3271cae49b,True,
Training,Training/notumor/Tr-no_1123.jpg,notumor,12392,201,251,RGB,JPEG,a3d86920c0bc02e0c062091ab21078a4387ed519b881c89568ab969d3dc37d33,d70a20bf12edc33c,True,
Training,Training/notumor/Tr-no_0169.jpg,notumor,12392,201,251,RGB,JPEG,a3d86920c0bc02e0c062091ab21078a4387ed519b881c89568ab969d3dc37d33,d70a20bf12edc33c,True,
Testing,Testing/notumor/Te-no_0063.jpg,notumor,16244,200,243,RGB,JPEG,a8155f8b8f640f8464b58a380026d01471800d15e76cbfd9678848d669c7e3a7,d55202ea9fe11ae5,True,
Training,Training/notumor/Tr-no_0326.jpg,notumor,16244,200,243,RGB,JPEG,a8155f8b8f640f8464b58a380026d01471800d15e76cbfd9678848d669c7e3a7,d55202ea9fe11ae5,True,
Training,Training/notumor/Tr-no_1174.jpg,notumor,16244,200,243,RGB,JPEG,a8155f8b8f640f8464b58a380026d01471800d15e76cbfd9678848d669c7e3a7,d55202ea9fe11ae5,True,
Training,Training/notumor/Tr-no_0152.jpg,notumor,10908,218,231,RGB,JPEG,a820973ab9e444f92fdc4e5eb2e584a72d5da660675f1793469f229f40199538,863e7a706ac169e5,True,
Training,Training/notumor/Tr-no_1107.jpg,notumor,10908,218,231,RGB,JPEG,a820973ab9e444f92fdc4e5eb2e584a72d5da660675f1793469f229f40199538,863e7a706ac169e5,True,
Training,Training/notumor/Tr-no_1071.jpg,notumor,107824,825,832,RGB,JPEG,a8bf58f1fee6cc15adfbbbbe78513606502269b917a52dfe0991621ad5ba401c,c3363cd864b335c9,True,
Training,Training/notumor/Tr-no_0218.jpg,notumor,107824,825,832,RGB,JPEG,a8bf58f1fee6cc15adfbbbbe78513606502269b917a52dfe0991621ad5ba401c,c3363cd864b335c9,True,
Training,Training/notumor/Tr-no_0346.jpg,notumor,13121,236,243,RGB,JPEG,a8d8bd68e37588a5be079ea92de410d9097988aea40552f6fd08ca44a7dd6c74,936c3e93693136c9,True,
Testing,Testing/notumor/Te-no_0083.jpg,notumor,13121,236,243,RGB,JPEG,a8d8bd68e37588a5be079ea92de410d9097988aea40552f6fd08ca44a7dd6c74,936c3e93693136c9,True,
Testing,Testing/notumor/Te-no_0093.jpg,notumor,13121,236,243,RGB,JPEG,a8d8bd68e37588a5be079ea92de410d9097988aea40552f6fd08ca44a7dd6c74,936c3e93693136c9,True,
Training,Training/notumor/Tr-no_1103.jpg,notumor,13121,236,243,RGB,JPEG,a8d8bd68e37588a5be079ea92de410d9097988aea40552f6fd08ca44a7dd6c74,936c3e93693136c9,True,
Training,Training/notumor/Tr-no_0241.jpg,notumor,33408,442,442,RGB,JPEG,aa66d8e967787f1f68a537f5300e72131b53cc4706620d41e67f74b1eb53d931,916e5aa75a2d2cc5,True,
Training,Training/notumor/Tr-no_1137.jpg,notumor,33408,442,442,RGB,JPEG,aa66d8e967787f1f68a537f5300e72131b53cc4706620d41e67f74b1eb53d931,916e5aa75a2d2cc5,True,
Training,Training/notumor/Tr-no_0149.jpg,notumor,38799,428,417,RGB,JPEG,ac76ca3b933520e9519c3fa096e38e281e467ae4bda0412daa34cb966954ff68,856a5ba57ab50996,True,
Training,Training/notumor/Tr-no_0143.jpg,notumor,38799,428,417,RGB,JPEG,ac76ca3b933520e9519c3fa096e38e281e467ae4bda0412daa34cb966954ff68,856a5ba57ab50996,True,
Training,Training/notumor/Tr-no_0142.jpg,notumor,38799,428,417,RGB,JPEG,ac76ca3b933520e9519c3fa096e38e281e467ae4bda0412daa34cb966954ff68,856a5ba57ab50996,True,
Testing,Testing/notumor/Te-no_0096.jpg,notumor,9683,236,236,RGB,JPEG,ad26946bf8b6ba5be922f24ab271337964fc35675fa4d0398719e33665337ece,c26b2fb43492339b,True,
Training,Training/notumor/Tr-no_0359.jpg,notumor,9683,236,236,RGB,JPEG,ad26946bf8b6ba5be922f24ab271337964fc35675fa4d0398719e33665337ece,c26b2fb43492339b,True,
Training,Training/notumor/Tr-no_0039.jpg,notumor,31516,359,449,RGB,JPEG,ae511b11b26309a2e60432852cb26d6b019057fc2aab35867badf8af04daa3b6,91973ed87a247958,True,
Training,Training/notumor/Tr-no_1082.jpg,notumor,31516,359,449,RGB,JPEG,ae511b11b26309a2e60432852cb26d6b019057fc2aab35867badf8af04daa3b6,91973ed87a247958,True,
Training,Training/notumor/Tr-no_1171.jpg,notumor,16654,222,252,RGB,JPEG,affc1b4d529e3c1f06052e6fe5d27ef659071f0c1b14b4197c6d2c4f30ae93bb,d44e0b6b7c343a71,True,
Testing,Testing/notumor/Te-no_0103.jpg,notumor,16654,222,252,RGB,JPEG,affc1b4d529e3c1f06052e6fe5d27ef659071f0c1b14b4197c6d2c4f30ae93bb,d44e0b6b7c343a71,True,
Training,Training/notumor/Tr-no_0319.jpg,notumor,16654,222,252,RGB,JPEG,affc1b4d529e3c1f06052e6fe5d27ef659071f0c1b14b4197c6d2c4f30ae93bb,d44e0b6b7c343a71,True,
Training,Training/notumor/Tr-no_1144.jpg,notumor,37869,267,328,RGB,JPEG,b19b70050792743117c0ca8237e721b433a3d76b7cd1ae7e2bfaa50f73985957,852c5af06697799a,True,
Training,Training/notumor/Tr-no_0248.jpg,notumor,37869,267,328,RGB,JPEG,b19b70050792743117c0ca8237e721b433a3d76b7cd1ae7e2bfaa50f73985957,852c5af06697799a,True,
Training,Training/notumor/Tr-no_0363.jpg,notumor,11459,233,208,RGB,JPEG,b23fe6dad4ff5e7e0fe80d1d315399658298647951c5f5e148e8c0d6ff6e3b5e,c68c3ab36ccc3999,True,
Testing,Testing/notumor/Te-no_0099.jpg,notumor,11459,233,208,RGB,JPEG,b23fe6dad4ff5e7e0fe80d1d315399658298647951c5f5e148e8c0d6ff6e3b5e,c68c3ab36ccc3999,True,
Training,Training/notumor/Tr-no_0037.jpg,notumor,35931,442,442,RGB,JPEG,b396caa83da170f384de32368fd40ab0fbb00232e12fd2b463eddff69741af44,c23b6de135e3308e,True,
Training,Training/notumor/Tr-no_1081.jpg,notumor,35931,442,442,RGB,JPEG,b396caa83da170f384de32368fd40ab0fbb00232e12fd2b463eddff69741af44,c23b6de135e3308e,True,
Testing,Testing/notumor/Te-no_0098.jpg,notumor,14964,236,236,RGB,JPEG,b577189346bc4cc74942150e5875bead25153aa474db97d1882ebf72244de3ec,91656e9a6864f969,True,
Training,Training/notumor/Tr-no_0361.jpg,notumor,14964,236,236,RGB,JPEG,b577189346bc4cc74942150e5875bead25153aa474db97d1882ebf72244de3ec,91656e9a6864f969,True,
Training,Training/pituitary/Tr-pi_0701.jpg,pituitary,36127,512,512,RGB,JPEG,b5e17076d1427e41a618f92bc72100c1be4df26608223512aac51c911ac1eb88,941b5e1a7ac63969,True,
Testing,Testing/pituitary/Te-pi_0055.jpg,pituitary,36127,512,512,RGB,JPEG,b5e17076d1427e41a618f92bc72100c1be4df26608223512aac51c911ac1eb88,941b5e1a7ac63969,True,
Training,Training/notumor/Tr-no_1128.jpg,notumor,18154,276,326,RGB,JPEG,b7217d07fe4b60f472aaeee4b36e8429d4a1685bbb9fd13c1d471835326e801d,d44863b71d493735,True,
Training,Training/notumor/Tr-no_0227.jpg,notumor,18154,276,326,RGB,JPEG,b7217d07fe4b60f472aaeee4b36e8429d4a1685bbb9fd13c1d471835326e801d,d44863b71d493735,True,
Training,Training/notumor/Tr-no_1108.jpg,notumor,11520,228,221,RGB,JPEG,b7c27d5f1a82137601cc7630779fe2aa120bd9cfd9ddf3a2607c86255de7c9f0,c22f2df074931cda,True,
Training,Training/notumor/Tr-no_0153.jpg,notumor,11520,228,221,RGB,JPEG,b7c27d5f1a82137601cc7630779fe2aa120bd9cfd9ddf3a2607c86255de7c9f0,c22f2df074931cda,True,
Training,Training/notumor/Tr-no_1129.jpg,notumor,11761,212,222,RGB,JPEG,bd5b12c433485230720aa33032e1f6bd089702090481d7e56dccfa43435d6950,855e7aa16a276935,True,
Training,Training/notumor/Tr-no_0171.jpg,notumor,11761,212,222,RGB,JPEG,bd5b12c433485230720aa33032e1f6bd089702090481d7e56dccfa43435d6950,855e7aa16a276935,True,
Training,Training/notumor/Tr-no_0360.jpg,notumor,13291,228,228,RGB,JPEG,bf590df79c3f0a0ee28f4c1238720e89f40e4437c827273e3a168708f6fe8476,936938b56486e7ca,True,
Testing,Testing/notumor/Te-no_0097.jpg,notumor,13291,228,228,RGB,JPEG,bf590df79c3f0a0ee28f4c1238720e89f40e4437c827273e3a168708f6fe8476,936938b56486e7ca,True,
Training,Training/notumor/Tr-no_0024.jpg,notumor,55697,630,630,RGB,JPEG,c1bf41ddb56396fd0e74b2eb7212c96a6a915ee86737c060c9db8e1439ff0390,c74f3fb078926129,True,
Training,Training/notumor/Tr-no_0011.jpg,notumor,55697,630,630,RGB,JPEG,c1bf41ddb56396fd0e74b2eb7212c96a6a915ee86737c060c9db8e1439ff0390,c74f3fb078926129,True,
Training,Training/notumor/Tr-no_0012.jpg,notumor,55697,630,630,RGB,JPEG,c1bf41ddb56396fd0e74b2eb7212c96a6a915ee86737c060c9db8e1439ff0390,c74f3fb078926129,True,
Training,Training/pituitary/Tr-pi_0157.jpg,pituitary,39045,512,512,RGB,JPEG,c27c953b150b8cfa6c2820bac42a13a5d1b5b6420409973ba07a18542429afd5,908f573c1af60ada,True,
Training,Training/pituitary/Tr-pi_0046.jpg,pituitary,39045,512,512,RGB,JPEG,c27c953b150b8cfa6c2820bac42a13a5d1b5b6420409973ba07a18542429afd5,908f573c1af60ada,True,
Testing,Testing/notumor/Te-no_0047.jpg,notumor,10709,234,218,RGB,JPEG,c3f2d52e1a996bea716774c0051492202d3bdf76fdb53f9ade2b5c6289a6cb36,96386de536c63097,True,
Training,Training/notumor/Tr-no_0341.jpg,notumor,10709,234,218,RGB,JPEG,c3f2d52e1a996bea716774c0051492202d3bdf76fdb53f9ade2b5c6289a6cb36,96386de536c63097,True,
Training,Training/notumor/Tr-no_1181.jpg,notumor,10709,234,218,RGB,JPEG,c3f2d52e1a996bea716774c0051492202d3bdf76fdb53f9ade2b5c6289a6cb36,96386de536c63097,True,
Training,Training/notumor/Tr-no_0213.jpg,notumor,10709,234,218,RGB,JPEG,c3f2d52e1a996bea716774c0051492202d3bdf76fdb53f9ade2b5c6289a6cb36,96386de536c63097,True,
Testing,Testing/notumor/Te-no_0077.jpg,notumor,10709,234,218,RGB,JPEG,c3f2d52e1a996bea716774c0051492202d3bdf76fdb53f9ade2b5c6289a6cb36,96386de536c63097,True,
Training,Training/notumor/Tr-no_0302.jpg,notumor,12620,236,236,RGB,JPEG,c4c847d6e586faffcadf669ff0a9a608542741edc3a387040c059df1bb7052bb,c7367a702c633467,True,
Testing,Testing/notumor/Te-no_0056.jpg,notumor,12620,236,236,RGB,JPEG,c4c847d6e586faffcadf669ff0a9a608542741edc3a387040c059df1bb7052bb,c7367a702c633467,True,
Testing,Testing/notumor/Te-no_0100.jpg,notumor,12988,236,273,RGB,JPEG,c50e621a36b08a9c2f28e239dc00b27ce321bd8ed715a48ced97515e965473d2,c36b3c9032cbcb2d,True,
Training,Training/notumor/Tr-no_0979.jpg,notumor,12988,236,273,RGB,JPEG,c50e621a36b08a9c2f28e239dc00b27ce321bd8ed715a48ced97515e965473d2,c36b3c9032cbcb2d,True,
Training,Training/notumor/Tr-no_0364.jpg,notumor,12988,236,273,RGB,JPEG,c50e621a36b08a9c2f28e239dc00b27ce321bd8ed715a48ced97515e965473d2,c36b3c9032cbcb2d,True,
Training,Training/notumor/Tr-no_0251.jpg,notumor,12914,221,257,RGB,JPEG,c515996f4519dbd88019480d9e6442c71bc2513a7e2cb35a776b56af27b1021a,85471ee97f252895,True,
Testing,Testing/notumor/Te-no_0102.jpg,notumor,12914,221,257,RGB,JPEG,c515996f4519dbd88019480d9e6442c71bc2513a7e2cb35a776b56af27b1021a,85471ee97f252895,True,
Training,Training/notumor/Tr-no_0023.jpg,notumor,36062,630,630,RGB,JPEG,c5482c04ad0af03abc08de261901fdaa6811a99ca11a270e8dc89c550e3ccdfa,c77a38e56486665a,True,
Training,Training/notumor/Tr-no_1066.jpg,notumor,36062,630,630,RGB,JPEG,c5482c04ad0af03abc08de261901fdaa6811a99ca11a270e8dc89c550e3ccdfa,c77a38e56486665a,True,
Training,Training/notumor/Tr-no_1141.jpg,notumor,12991,235,227,RGB,JPEG,c6b37dbcc8c59a18f68c4ecde7f081eb0caa8cae6edb6d438e11170f0736bf01,c21e2ce169b334db,True,
Testing,Testing/notumor/Te-no_0023.jpg,notumor,12991,235,227,RGB,JPEG,c6b37dbcc8c59a18f68c4ecde7f081eb0caa8cae6edb6d438e11170f0736bf01,c21e2ce169b334db,True,
Training,Training/notumor/Tr-no_0179.jpg,notumor,12991,235,227,RGB,JPEG,c6b37dbcc8c59a18f68c4ecde7f081eb0caa8cae6edb6d438e11170f0736bf01,c21e2ce169b334db,True,
Testing,Testing/notumor/Te-no_0076.jpg,notumor,12461,235,229,RGB,JPEG,c6d35e130bc719af5e19824979ce640e835635fc495a7383435df8b9aa16b023,d61e2ce1693334cb,True,
Training,Training/notumor/Tr-no_0339.jpg,notumor,12461,235,229,RGB,JPEG,c6d35e130bc719af5e19824979ce640e835635fc495a7383435df8b9aa16b023,d61e2ce1693334cb,True,
Training,Training/notumor/Tr-no_0981.jpg,notumor,12461,235,229,RGB,JPEG,c6d35e130bc719af5e19824979ce640e835635fc495a7383435df8b9aa16b023,d61e2ce1693334cb,True,
Training,Training/notumor/Tr-no_0189.jpg,notumor,72192,926,649,RGB,JPEG,ca0417b4c4dc6ac92ebdeeb71231b1a60a16299d04b7735c1bf725aa0649d8c2,950f453b0ee77630,True,
Training,Training/notumor/Tr-no_0174.jpg,notumor,72192,926,649,RGB,JPEG,ca0417b4c4dc6ac92ebdeeb71231b1a60a16299d04b7735c1bf725aa0649d8c2,950f453b0ee77630,True,
Training,Training/notumor/Tr-no_1146.jpg,notumor,33685,512,512,RGB,JPEG,ca5a51914cad005d72af57fa6c9142fc9d650ca06ba23f3e839991c3fa4c8b36,ce393dc6308d369a,True,
Training,Training/notumor/Tr-no_0238.jpg,notumor,33685,512,512,RGB,JPEG,ca5a51914cad005d72af57fa6c9142fc9d650ca06ba23f3e839991c3fa4c8b36,ce393dc6308d369a,True,
Training,Training/notumor/Tr-no_0267.jpg,notumor,33685,512,512,RGB,JPEG,ca5a51914cad005d72af57fa6c9142fc9d650ca06ba23f3e839991c3fa4c8b36,ce393dc6308d369a,True,
Training,Training/notumor/Tr-no_0348.jpg,notumor,18286,236,236,RGB,JPEG,cae1e3ac8a29d55a9f7c0638c1d26be1d91a18c26715459dfcfa56a26317c11b,954a1f52e95ab86c,True,
Testing,Testing/notumor/Te-no_0085.jpg,notumor,18286,236,236,RGB,JPEG,cae1e3ac8a29d55a9f7c0638c1d26be1d91a18c26715459dfcfa56a26317c11b,954a1f52e95ab86c,True,
Training,Training/notumor/Tr-no_0219.jpg,notumor,111486,755,824,RGB,JPEG,cc336bb30a64c66a0897e048331ca9818b553b8d0c313ed4980971c5b8ea1b46,9443481f6b691f6d,True,
Training,Training/notumor/Tr-no_0193.jpg,notumor,111486,755,824,RGB,JPEG,cc336bb30a64c66a0897e048331ca9818b553b8d0c313ed4980971c5b8ea1b46,9443481f6b691f6d,True,
Training,Training/notumor/Tr-no_1027.jpg,notumor,31382,452,509,RGB,JPEG,ce8380b51fcf1dbb1347069191fbeabf20712e1b0673efc65c08c87c70b1a1af,861e5ae53c3661cb,True,
Training,Training/notumor/Tr-no_0205.jpg,notumor,31382,452,509,RGB,JPEG,ce8380b51fcf1dbb1347069191fbeabf20712e1b0673efc65c08c87c70b1a1af,861e5ae53c3661cb,True,
Training,Training/notumor/Tr-no_0180.jpg,notumor,12060,236,236,RGB,JPEG,d07ac7d4c62a45c3ca88e4b57cf485acd22b5d5f5e519110f769eb0cd9169d47,c29b0f703d6330cf,True,
Testing,Testing/notumor/Te-no_0044.jpg,notumor,12060,236,236,RGB,JPEG,d07ac7d4c62a45c3ca88e4b57cf485acd22b5d5f5e519110f769eb0cd9169d47,c29b0f703d6330cf,True,
Testing,Testing/notumor/Te-no_0012.jpg,notumor,12060,236,236,RGB,JPEG,d07ac7d4c62a45c3ca88e4b57cf485acd22b5d5f5e519110f769eb0cd9169d47,c29b0f703d6330cf,True,
Training,Training/notumor/Tr-no_0291.jpg,notumor,12060,236,236,RGB,JPEG,d07ac7d4c62a45c3ca88e4b57cf485acd22b5d5f5e519110f769eb0cd9169d47,c29b0f703d6330cf,True,
Testing,Testing/notumor/Te-no_0055.jpg,notumor,12060,236,236,RGB,JPEG,d07ac7d4c62a45c3ca88e4b57cf485acd22b5d5f5e519110f769eb0cd9169d47,c29b0f703d6330cf,True,
Training,Training/notumor/Tr-no_0984.jpg,notumor,12060,236,236,RGB,JPEG,d07ac7d4c62a45c3ca88e4b57cf485acd22b5d5f5e519110f769eb0cd9169d47,c29b0f703d6330cf,True,
Testing,Testing/notumor/Te-no_0061.jpg,notumor,12060,236,236,RGB,JPEG,d07ac7d4c62a45c3ca88e4b57cf485acd22b5d5f5e519110f769eb0cd9169d47,c29b0f703d6330cf,True,
Training,Training/notumor/Tr-no_0324.jpg,notumor,12060,236,236,RGB,JPEG,d07ac7d4c62a45c3ca88e4b57cf485acd22b5d5f5e519110f769eb0cd9169d47,c29b0f703d6330cf,True,
Testing,Testing/notumor/Te-no_0089.jpg,notumor,15401,218,234,RGB,JPEG,d08b052913eb262dfd31fdd6d7ca904c5343087cdc458ca928c9e85bf41bf388,84385f317a3439f3,True,
Training,Training/notumor/Tr-no_0969.jpg,notumor,15401,218,234,RGB,JPEG,d08b052913eb262dfd31fdd6d7ca904c5343087cdc458ca928c9e85bf41bf388,84385f317a3439f3,True,
Training,Training/notumor/Tr-no_0353.jpg,notumor,15401,218,234,RGB,JPEG,d08b052913eb262dfd31fdd6d7ca904c5343087cdc458ca928c9e85bf41bf388,84385f317a3439f3,True,
Training,Training/notumor/Tr-no_1068.jpg,notumor,6264,225,225,RGB,JPEG,d22f76ae6780bc947ddeb36446b3bb97bfcc5ada33b8db69753949c9d214111a,870f3ee078996137,True,
Training,Training/notumor/Tr-no_0026.jpg,notumor,6264,225,225,RGB,JPEG,d22f76ae6780bc947ddeb36446b3bb97bfcc5ada33b8db69753949c9d214111a,870f3ee078996137,True,
Training,Training/notumor/Tr-no_1092.jpg,notumor,14255,203,243,RGB,JPEG,d56567916b5975d9f260f61a4cad99040696bd105293112af3d703c4bec42feb,916a1fad3a226c9d,True,
Training,Training/notumor/Tr-no_0112.jpg,notumor,14255,203,243,RGB,JPEG,d56567916b5975d9f260f61a4cad99040696bd105293112af3d703c4bec42feb,916a1fad3a226c9d,True,
Training,Training/notumor/Tr-no_1158.jpg,notumor,15476,227,300,RGB,JPEG,d62ef020a79e42be55f4a6977457753c11364c69c1a842aab749f45b910a348f,926e6cb72fc07185,True,
Training,Training/notumor/Tr-no_0283.jpg,notumor,15476,227,300,RGB,JPEG,d62ef020a79e42be55f4a6977457753c11364c69c1a842aab749f45b910a348f,926e6cb72fc07185,True,
Training,Training/notumor/Tr-no_0258.jpg,notumor,20868,314,260,RGB,JPEG,d8ea17fdb98908199591b41310c56ae6a2b90408287403a45333653e079944b1,d2b34f782cc3340f,True,
Testing,Testing/notumor/Te-noTr_0005.jpg,notumor,20868,314,260,RGB,JPEG,d8ea17fdb98908199591b41310c56ae6a2b90408287403a45333653e079944b1,d2b34f782cc3340f,True,
Training,Training/notumor/Tr-no_0357.jpg,notumor,24249,236,315,RGB,JPEG,d9f0d5ef8784abb3ac7cadb3e31a9b1ef4879de8edb20a637d66c49f6c8eb60f,c53942d50b8a7dea,True,
Testing,Testing/notumor/Te-no_0094.jpg,notumor,24249,236,315,RGB,JPEG,d9f0d5ef8784abb3ac7cadb3e31a9b1ef4879de8edb20a637d66c49f6c8eb60f,c53942d50b8a7dea,True,
