source_split,filepath,label,file_size_bytes,width,height,mode,format,sha256,phash,valid_image,error
Training,Training/notumor/Tr-no_0439.jpg,notumor,10111,420,280,RGB,JPEG,6928bf994e8305a34bdc832e7df31b94c75b1d30418fbb6c503703b11f1259a9,9b396de36147324c,True,
Training,Training/notumor/Tr-no_1231.jpg,notumor,10172,420,280,RGB,JPEG,6aa103ff2ff051edcb48349b226b15b64fc0ae5382a33de8339f31429b899d41,9b396de36147324c,True,
Training,Training/notumor/Tr-no_1309.jpg,notumor,6732,300,168,RGB,JPEG,20180c994fd895056939fec0b0f94fcce85e8e81b3fde34a2b59914326796d30,9b656c3265327167,True,
Training,Training/notumor/Tr-no_0549.jpg,notumor,6780,300,168,RGB,JPEG,d6b3563b0862978ec604592eafc323d3397589b70b23f07639032fc74f723a48,9b656c3265327167,True,
Testing,Testing/notumor/Te-no_0119.jpg,notumor,7970,225,225,RGB,JPEG,22e804f0d7e5a3fbd2fcb81c3a2b6bacf756284a5c8b75b7da6d13de2c8e3911,9b6c69936493a66c,True,
Testing,Testing/notumor/Te-no_0386.jpg,notumor,7868,225,225,RGB,JPEG,e7e10cd4bd501d80d95bc36dde99c4d4acf5559cbb55edbd40e47bead70700e3,9b6c69936493a66c,True,
Testing,Testing/meningioma/Te-me_0102.jpg,meningioma,7177,225,225,RGB,JPEG,59d5ca6397cbfb618d05b0e240b138fb61c3f3832b6a70b3f7b9a96806ef4582,9b6c6c933166c399,True,
Training,Training/meningioma/Tr-me_0279.jpg,meningioma,4919,225,225,RGB,JPEG,8a78218d3ea57c7e537c14609d48154a1cee9748243fff43f287db8c1957d11f,9b6c6c933166c399,True,
Training,Training/notumor/Tr-no_1362.jpg,notumor,8154,225,225,RGB,JPEG,c38c368116fc00a41aa598c97a4a6d3d89ec8e52a63a8d55ecf74c1dc05f1cfe,9b93696c6468b693,True,
Training,Training/notumor/Tr-no_1588.jpg,notumor,8137,225,225,RGB,JPEG,9992b65d188a1316edcca1272833faa8c27ac2d4acf11c822d0f477974722be9,9b93696c6468b693,True,
Training,Training/meningioma/Tr-me_0314.jpg,meningioma,6348,225,225,RGB,JPEG,3e4fe94fcd8a70b5c029f7ea855604275ce818be383392b41ed37fb578678598,9b986c6666499b95,True,
Testing,Testing/meningioma/Te-me_0109.jpg,meningioma,8844,225,225,RGB,JPEG,bb624454b04721a0bfe7e06c9bd2288c233f848603d9ae719ba2b052f530634a,9b986c6666499b95,True,
Training,Training/notumor/Tr-no_1202.jpg,notumor,5416,300,168,RGB,JPEG,fee5edb18380168ce398b6a4662ec6d59d79cc787aaa5640b9c5a78aefbf50e5,9b9a6ccd26cd1998,True,
Training,Training/notumor/Tr-no_0660.jpg,notumor,5847,300,168,RGB,JPEG,4869859df6f30d2e66086a420701aafb72b7cc616c7544a84bf54b28a0145d14,9b9a6ccd26cd1998,True,
Training,Training/notumor/Tr-no_0475.jpg,notumor,5803,300,168,RGB,JPEG,f297f071b7275e5035418295810dae6cf2eda6a984e6354fff74b6041ea7cebb,9b9a6ccd26cd1998,True,
Training,Training/notumor/Tr-no_1450.jpg,notumor,10176,420,280,RGB,JPEG,f8781057441adb80e28f2a08fb573dd71e67b0d793fd7c2c9da4927e56f3474a,9bc66d1c619836b3,True,
Testing,Testing/notumor/Te-no_0243.jpg,notumor,10096,420,280,RGB,JPEG,60fda5f0fd5cd620e8438d5ea355dffb418758231259c12c020f29003aacbbf9,9bc66d1c619836b3,True,
Testing,Testing/notumor/Te-no_0314.jpg,notumor,7783,225,225,RGB,JPEG,f37c1fdaa62e94b0fadddad87e6044455bc37b1415f7e61c770a169c39d4db2c,9c336ecc394363cc,True,
Training,Training/notumor/Tr-no_0520.jpg,notumor,7913,225,225,RGB,JPEG,5ef1200f31d60ff645fdafc6de8912912f603f92527f2a30a220acf0979f3227,9c336ecc394363cc,True,
Training,Training/notumor/Tr-no_1506.jpg,notumor,7647,225,225,RGB,JPEG,9305ed12cb1d4091d9b99e5c6891b6cbe9254cf3471a494c5f1ab1b7b349d9f8,9c336ecc394363cc,True,
Training,Training/notumor/Tr-no_1016.jpg,notumor,5816,225,225,RGB,JPEG,f6b9367846473d64daf63aac8580e1c9ba73d2000d8aaa1d715a118a3a8f0ca9,9ccc6e3339946333,True,
Training,Training/notumor/Tr-no_0570.jpg,notumor,7529,225,225,RGB,JPEG,3cbf4e24aff52873c213e089a22ed6a66125c6d1155675741948a3f27583de5e,9ccc6e3339946333,True,
Training,Training/notumor/Tr-no_0547.jpg,notumor,7869,225,225,RGB,JPEG,2edca8bd01b8925e4d30afddedf7f1c95fcd76fc78debac448eaa8b43b415ee7,9ccc6e3339946333,True,
Testing,Testing/notumor/Te-no_0301.jpg,notumor,7616,225,225,RGB,JPEG,df4d9fdaa7eec746b20ee55e90bb7ab457b15f6bf1cf0e94dc246d20509216c5,9ccc6e3339946333,True,
Training,Training/notumor/Tr-no_1113.jpg,notumor,11391,225,225,RGB,JPEG,f932387c00c74ebaede60e0b5e0d79dbff6b944e066d510f4c95834f05050e3e,9ccc6e33399c6332,True,
Training,Training/notumor/Tr-no_0158.jpg,notumor,11391,225,225,RGB,JPEG,f932387c00c74ebaede60e0b5e0d79dbff6b944e066d510f4c95834f05050e3e,9ccc6e33399c6332,True,
Training,Training/notumor/Tr-no_1175.jpg,notumor,5114,228,221,RGB,JPEG,29504dbbe42208cd4a37cf150c088b005656454befe4015caa1a94c2b2d7c0eb,9d7a6a6569252c33,True,
Training,Training/notumor/Tr-no_0557.jpg,notumor,7230,228,221,RGB,JPEG,4df6b22426938011a6f818b43f17b9de4e4507ceeb9d573cad98b95460299baa,9d7a6a6569252c33,True,
Training,Training/notumor/Tr-no_0877.jpg,notumor,6679,228,221,RGB,JPEG,9e16dfeb865c44a91f37fe814f3f06a0989311ca2a348bbb0d132dc3800f9d9d,9d7a6a6569252c33,True,
Training,Training/notumor/Tr-no_0176.jpg,notumor,10179,228,221,RGB,JPEG,ae40741151cb9f24a6eeec243d07b02dac299ecc33b9232adfb7d6a27589639a,9d7a6a6569252c33,True,
Testing,Testing/notumor/Te-no_0134.jpg,notumor,6902,228,221,RGB,JPEG,4a810bbe522cc589396dc971873705d5e9061cdd5819edc0b7a669286f18474d,9d856a9a69da2ccc,True,
Testing,Testing/notumor/Te-no_0319.jpg,notumor,7144,228,221,RGB,JPEG,22db103cd92605f57bd607dba921ae6c5f9ef94d26af43118f2a689cece6da32,9d856a9a69da2ccc,True,
Training,Training/notumor/Tr-no_0533.jpg,notumor,7229,228,221,RGB,JPEG,07fcf1564f15ce96e1589d7186878ce55bec37950736fdb356d656ac1be21629,9d856a9a69da2ccc,True,
Testing,Testing/notumor/Te-no_0288.jpg,notumor,8127,232,217,RGB,JPEG,c3aac0bc3d75c26d387ae4c38337d1e5eabc28359e9dac087a9268a3de9a7e3b,9e30694b67cd9698,True,
Training,Training/notumor/Tr-no_1462.jpg,notumor,6931,232,217,RGB,JPEG,d2766e3fcb581dc53fcda4bf40b7e9eae2e524e71c5ac4601da745923699e2ff,9e30694b67cd9698,True,
Testing,Testing/notumor/Te-no_0232.jpg,notumor,7097,232,217,RGB,JPEG,2e2c8b134bcec613ecddda8c40fc604dc8bafe125692d894eee3c25b756fd719,9e30694b67cd9698,True,
Testing,Testing/notumor/Te-no_0180.jpg,notumor,8404,232,217,RGB,JPEG,c74ecaa2c41bba17655dac6c942aab121527259616a6622b4fc62edd21e4ab7d,9e30694b67cd9698,True,
Testing,Testing/notumor/Te-no_0296.jpg,notumor,8016,232,217,RGB,JPEG,c025f3273aa36fff1f376470bd49d748c390309689a2da35e286e518ca287423,9ec969b467329661,True,
Training,Training/notumor/Tr-no_1172.jpg,notumor,6878,232,217,RGB,JPEG,7b7215fe7c1ff69732f367c385a03875e532d020bfed81085759df47199c21b2,9ec969b467329661,True,
Training,Training/notumor/Tr-no_0493.jpg,notumor,8183,232,217,RGB,JPEG,f9650a60cedb447d86bbb6a8b7678487aace1d134171f384856a3b7569fd03f3,9ec969b467329661,True,
Training,Training/notumor/Tr-no_0280.jpg,notumor,10393,232,217,RGB,JPEG,79b6fe05b46ee2a734c4da64cd109bc508bfd1b76f46e9c496dbb406f86139f9,9ec969b467329661,True,
Training,Training/notumor/Tr-no_1155.jpg,notumor,10393,232,217,RGB,JPEG,79b6fe05b46ee2a734c4da64cd109bc508bfd1b76f46e9c496dbb406f86139f9,9ec969b467329661,True,
Training,Training/notumor/Tr-no_1251.jpg,notumor,8175,232,217,RGB,JPEG,e1b254a21bc888bd0a4ecfc378a9416b7844b06baaa7f7a13d63bcaae871e5e9,9ec969b467329661,True,
Training,Training/notumor/Tr-no_0943.jpg,notumor,6910,232,217,RGB,JPEG,54e5ce4998356731dc854e82110bf8480f60323fcf900f4195f06081050f1802,9ec969b467329661,True,
Testing,Testing/notumor/Te-no_0401.jpg,notumor,7409,236,213,RGB,JPEG,58beca790e51f5b0edb6d50827aba16ee6dd340b6276eafa9355fb6b9c476068,9f87781a79196519,True,
Training,Training/notumor/Tr-no_1364.jpg,notumor,7366,236,213,RGB,JPEG,92a322e56c4901f5f15ccbae7c8be951d73ac18f882c7b7bdbb8992d481904f3,9f87781a79196519,True,
Training,Training/meningioma/Tr-me_0210.jpg,meningioma,16150,252,303,RGB,JPEG,99f6632afb9629ee8b0f9994a819e797ff7f1513c471da4fda70e81420eb6f51,a40b5b951f6ad239,True,
Testing,Testing/meningioma/Te-me_0030.jpg,meningioma,17975,252,303,RGB,JPEG,8288cd2152fc6daeaf7da557eca1d0f2e9e72367ee10b4c5e09248597637e82a,a40b5b951f6ad239,True,
Training,Training/notumor/Tr-no_0081.jpg,notumor,21850,236,366,RGB,JPEG,f3ce33b26a3784299fc2bc72215752b531bb1ff11e9b65dc39376039f8809f64,b1560cc51ce52afe,True,
Training,Training/notumor/Tr-no_0076.jpg,notumor,21850,236,366,RGB,JPEG,f3ce33b26a3784299fc2bc72215752b531bb1ff11e9b65dc39376039f8809f64,b1560cc51ce52afe,True,
Training,Training/pituitary/Tr-pi_0321.jpg,pituitary,33561,512,512,RGB,JPEG,8e2b4a6d3ce98d740a636942e40c14783eac078cf1758678c9d5aee948057aa7,c00e2b7d3db17c64,True,
Training,Training/pituitary/Tr-pi_0320.jpg,pituitary,33561,512,512,RGB,JPEG,8e2b4a6d3ce98d740a636942e40c14783eac078cf1758678c9d5aee948057aa7,c00e2b7d3db17c64,True,
Training,Training/notumor/Tr-no_0368.jpg,notumor,20545,236,269,RGB,JPEG,25dbc9664f03a7af82b74aec6c5497cd94dc5f6f639907656725d0ac88cfd111,c00f3b202f9bb56e,True,
Training,Training/notumor/Tr-no_0125.jpg,notumor,20545,236,269,RGB,JPEG,25dbc9664f03a7af82b74aec6c5497cd94dc5f6f639907656725d0ac88cfd111,c00f3b202f9bb56e,True,
Training,Training/notumor/Tr-no_0120.jpg,notumor,20545,236,269,RGB,JPEG,25dbc9664f03a7af82b74aec6c5497cd94dc5f6f639907656725d0ac88cfd111,c00f3b202f9bb56e,True,
Training,Training/notumor/Tr-no_0365.jpg,notumor,20545,236,269,RGB,JPEG,25dbc9664f03a7af82b74aec6c5497cd94dc5f6f639907656725d0ac88cfd111,c00f3b202f9bb56e,True,
Training,Training/notumor/Tr-no_1293.jpg,notumor,9524,228,221,RGB,JPEG,3f9bbd6bcf3ed8d611183024645200a6573970e6c04f9d1cd30e94c98b2bad58,c02f3f703c707966,True,
Training,Training/notumor/Tr-no_1499.jpg,notumor,8726,228,221,RGB,JPEG,0578ce3a9dc5761f9374d76cbd36a3d9c5937a6cedc02d44cfc6ee5c1abc6b90,c02f3f703c707966,True,
Training,Training/notumor/Tr-no_0553.jpg,notumor,8190,225,225,RGB,JPEG,ad1d10ca71f6f4790709285a60994693a8330210298f3a8482dd70a1085dd38e,c0323f0d3bc6cd36,True,
Training,Training/notumor/Tr-no_1112.jpg,notumor,5931,225,225,RGB,JPEG,c3da82d44359f4a1507b3e235886d2e0e555d0d31fb27a32bb20e6937d401dfc,c0323f0d3bc6cd36,True,
Training,Training/notumor/Tr-no_1100.jpg,notumor,11791,225,225,RGB,JPEG,6b73dc365fbc93ff66b40c68f2e5cd259e650193088389a5f1b968b8c537f4f4,c0323f0d3bc6cd36,True,
Training,Training/notumor/Tr-no_0816.jpg,notumor,7847,225,225,RGB,JPEG,05211769975b0d173d0ddbff52bf1ff6a93ddb1945f406874724a14feef2ba9c,c0323f0d3bc6cd36,True,
Training,Training/notumor/Tr-no_0139.jpg,notumor,11791,225,225,RGB,JPEG,6b73dc365fbc93ff66b40c68f2e5cd259e650193088389a5f1b968b8c537f4f4,c0323f0d3bc6cd36,True,
Training,Training/notumor/Tr-no_0723.jpg,notumor,12465,206,244,RGB,JPEG,61f9ff0caf5f1a1a84743aec1ef38f6760e2d3feca81875c89cbbaefa31d2d23,c0350e996fd13ada,True,
Testing,Testing/notumor/Te-no_0351.jpg,notumor,11251,206,244,RGB,JPEG,964d0e2de9852c639b1acfb798d9ce5f5a755506b74485993892f12f40b7e9e6,c0350e996fd13ada,True,
Training,Training/notumor/Tr-no_1426.jpg,notumor,7600,206,244,RGB,JPEG,b10cac313e55aab0da2c7445d973c89ccb32603fddcbc9b4c4ea14db1f7e9fbc,c0370eb86fd13aca,True,
Training,Training/notumor/Tr-no_1541.jpg,notumor,9181,206,244,RGB,JPEG,dc758e1347a0d6393878f783fa5360a49de5a4e026b9426fa1f1d01127041f33,c0370eb86fd13aca,True,
Testing,Testing/notumor/Te-no_0135.jpg,notumor,7483,206,244,RGB,JPEG,9b74381b29ad55596077b474a31922d7238489653360270dc16e41ae0f5ef9b1,c0370eb86fd13aca,True,
Training,Training/notumor/Tr-no_1254.jpg,notumor,7242,206,244,RGB,JPEG,f0b7d2070b123f45c683b89e7b679401cf2e299121c8f8296fba9a633965b662,c0370eb86fd13aca,True,
Training,Training/notumor/Tr-no_1323.jpg,notumor,10128,206,244,RGB,JPEG,d1e83afe507db54907646f7b17ad524d821efa3e19343532712870a6c381b339,c0370eb86fd13aca,True,
Training,Training/notumor/Tr-no_0579.jpg,notumor,16669,393,400,RGB,JPEG,9330a2005429b499301a0573847d1fcfeb71276420068a5817fec5c9cee5be26,c04b2fb57c646c9c,True,
Training,Training/notumor/Tr-no_0033.jpg,notumor,27824,393,400,RGB,JPEG,de08225737a2a8a8ddda2e0684baa925356b9c0fe77585f2992a0980398c2d07,c04b2fb57c646c9c,True,
Training,Training/notumor/Tr-no_1019.jpg,notumor,118796,393,400,RGBA,PNG,9c54a8ba366d8a9881e28dea8f4cc3f8e92fc74b2add2e6b7d7dfcacdee09bb0,c04b2fb57c646c9c,True,
Training,Training/notumor/Tr-no_1197.jpg,notumor,16501,393,400,RGB,JPEG,9e38578d8d8cd7dd19b789f441377e08abca23b363e785afdf8e0412d9129fbc,c04b2fb57c646c9c,True,
Training,Training/notumor/Tr-no_1077.jpg,notumor,27824,393,400,RGB,JPEG,de08225737a2a8a8ddda2e0684baa925356b9c0fe77585f2992a0980398c2d07,c04b2fb57c646c9c,True,
Training,Training/meningioma/Tr-me_0264.jpg,meningioma,10355,212,238,RGB,JPEG,9baac7589f86296c10c7ba8cc026cd6f975fea93d53a82991baff3fee28af182,c04fc00b1b3f3fa5,True,
Testing,Testing/meningioma/Te-me_0087.jpg,meningioma,13775,212,238,RGB,JPEG,ce9682cf32ab75a300537fc7170a731c536079308142e167d949634b29034aec,c04fc00b1b3f3fa5,True,
Training,Training/pituitary/Tr-pi_0921.jpg,pituitary,19859,512,512,L,JPEG,b3702b83372ee6b6cf7b20eae6f27492db189f52a599be79233e6622f256006a,c05f2b2c79b474b2,True,
Training,Training/pituitary/Tr-pi_0929.jpg,pituitary,19538,512,512,L,JPEG,68643c08b53b71bc9c95e4aa6f7eae2056f310597883c2c53ce650a783c98d66,c05f2b2c79b474b2,True,
Testing,Testing/meningioma/Te-me_0019.jpg,meningioma,28301,300,345,RGB,JPEG,6f41b1588a32f33ec72b5d3a277d2a84a3bbc7b030b50dd54b3733f75653e926,c0643b6f3cb070cf,True,
Training,Training/meningioma/Tr-me_0199.jpg,meningioma,24340,300,345,RGB,JPEG,faf979dc936e8bdda191a2af8b4790136ff54f4e9a3319ffaa9f06a3c8216b17,c0643b6f3cb070cf,True,
Training,Training/notumor/Tr-no_0799.jpg,notumor,16663,393,400,RGB,JPEG,2f5281afa2d159a32589dc3b63446784128f62f6183a112cca790866a3f466fa,c0b42f4a3cdb6c63,True,
Training,Training/notumor/Tr-no_1475.jpg,notumor,16502,393,400,RGB,JPEG,6f94742aa97b416c86a75709d1ec3af8f697cbdd9e9366bd22af4e3a3eb38ec7,c0b42f4a3cdb6c63,True,
Training,Training/notumor/Tr-no_0642.jpg,notumor,10076,206,244,RGB,JPEG,66505d78eec85bed4a8a78e9afe09c9e226a5bd0f7e1b4eb904ac6781ed107ef,c0c80e476f2e3f35,True,
Training,Training/notumor/Tr-no_1345.jpg,notumor,10068,206,244,RGB,JPEG,6961473365de7b6378f5572fe8556b980ca08140c23210c7d77533430fa904aa,c0c80e476f2e3f35,True,
Training,Training/notumor/Tr-no_0609.jpg,notumor,7644,206,244,RGB,JPEG,9c8edb64bca8f43dd9b46acebf522300161150324c4071fa9545208d9e60301a,c0c80e476f2f3e35,True,
Training,Training/notumor/Tr-no_1452.jpg,notumor,7684,206,244,RGB,JPEG,e5996ba69ce3955174a4ac90bb72484b6260914348c59e3c5dec7aa53a7ba973,c0c80e476f2f3e35,True,
Training,Training/notumor/Tr-no_1382.jpg,notumor,11722,206,244,RGB,JPEG,36d2baee29de4e8dcea2bcbe2bdb22ce156cd2171a3f8f5437794b5d0f87d86e,c0ca0e676f2e3a35,True,
Training,Training/notumor/Tr-no_0976.jpg,notumor,12496,206,244,RGB,JPEG,59b4ee83e5a97d77ddb3ea2c1036f578bc8fa9dd0b0e9896a346b74b7d511ad7,c0ca0e676f2e3a35,True,
Testing,Testing/notumor/Te-no_0191.jpg,notumor,8224,225,225,RGB,JPEG,46db6d5982ece69de9b45ff83ab2f1cfb97aee8b65311cbe54cac2bdf6c14de5,c0cd2f723b298dc9,True,
Training,Training/notumor/Tr-no_1587.jpg,notumor,7992,225,225,RGB,JPEG,6a0773c8ba10d0bbc1e1b49f045dd7bbf2b5b42a860ea8d83934335d80ea16b6,c0cd2f723b298dc9,True,
Testing,Testing/notumor/Te-no_0372.jpg,notumor,9069,228,221,RGB,JPEG,db9e5d5c901a9e8718c183fce12e4a0f68d625e9e78653033edec15e639ae6e0,c0d03f8f3c8e3999,True,
Training,Training/notumor/Tr-no_1272.jpg,notumor,9323,228,221,RGB,JPEG,f015cab76c9b8378ef66902ba7829a46925e85719d87f78b3be4dfd897e4ba70,c0d03f8f3c8e3999,True,
Testing,Testing/meningioma/Te-me_0025.jpg,meningioma,20735,318,354,RGB,JPEG,bb916ba7fe525b5ba8f325bdfb2941bbb9119c84f0ae3662a59bcd342679cfe8,c0e2193dc7e25d39,True,
Testing,Testing/meningioma/Te-me_0104.jpg,meningioma,11881,213,237,RGB,JPEG,67783a1aeb696e36c1be2bc1af3c0a02d3f61d32248b5bfa2840b22a72b8484e,c0e2193dc7e25d39,True,
Training,Training/meningioma/Tr-me_0205.jpg,meningioma,14912,318,354,RGB,JPEG,8fa0f1b0bad36d5bd71216ede76d56161464a390dd2600b0b1cbb81038188c39,c0e2193dc7e25d39,True,
Training,Training/meningioma/Tr-me_0281.jpg,meningioma,8707,213,237,RGB,JPEG,4951f7ba2e002020c835b3f50136c3249f3ae004624b35a262e65dd431d70e56,c0e2193dc7e25d39,True,
Training,Training/meningioma/Tr-me_0175.jpg,meningioma,8707,213,237,RGB,JPEG,4951f7ba2e002020c835b3f50136c3249f3ae004624b35a262e65dd431d70e56,c0e2193dc7e25d39,True,
Testing,Testing/pituitary/Te-pi_0045.jpg,pituitary,34743,512,512,RGB,JPEG,02799f7863d49de182357e72179f3cc4e65e70099355f2d5aa2e39d356e492d9,c11e4ebb6c6d2174,True,
Training,Training/pituitary/Tr-pi_0668.jpg,pituitary,34743,512,512,RGB,JPEG,02799f7863d49de182357e72179f3cc4e65e70099355f2d5aa2e39d356e492d9,c11e4ebb6c6d2174,True,
Training,Training/meningioma/Tr-me_0203.jpg,meningioma,12216,291,340,RGB,JPEG,704920b952a5b39458c8878301a01e0a109fbdd81f06c502346f6c03913de5ca,c11f156a3f3e4178,True,
Testing,Testing/meningioma/Te-me_0023.jpg,meningioma,16989,291,340,RGB,JPEG,3b2ba8de971d62969e17bbb638dd8ab6ae3d3aa87edacaf28918e9ce8eb95dd9,c11f156a3f3e4178,True,
Training,Training/notumor/Tr-no_0354.jpg,notumor,18772,236,268,RGB,JPEG,2c0036409ce103a8668735db595e18d01fbd821ca66e8ef43c77d6a4add544de,c12c0b983f726dab,True,
Testing,Testing/notumor/Te-no_0090.jpg,notumor,18772,236,268,RGB,JPEG,2c0036409ce103a8668735db595e18d01fbd821ca66e8ef43c77d6a4add544de,c12c0b983f726dab,True,
Testing,Testing/notumor/Te-noTr_0003.jpg,notumor,14906,225,259,RGB,JPEG,f1aa73c33c56a13b8fe3b256ba2e6e3d2d84ddc6f3ed814d874bc88726ac1f9d,c13b1a6c3d646cb3,True,
Training,Training/notumor/Tr-no_0320.jpg,notumor,14906,225,259,RGB,JPEG,f1aa73c33c56a13b8fe3b256ba2e6e3d2d84ddc6f3ed814d874bc88726ac1f9d,c13b1a6c3d646cb3,True,
Training,Training/notumor/Tr-no_1418.jpg,notumor,10936,196,257,RGB,JPEG,0fb7581d2b443234f4c4b8e736cd758a19c11dab42ac0ee5d7aee8518456f7d7,c13b1f743ac26987,True,
Training,Training/notumor/Tr-no_0432.jpg,notumor,10943,196,257,RGB,JPEG,6fe64da08f0a8e68b2b0a183e78fad71fcc8db1c933fa632553ab8a8bca3bb95,c13b1f743ac26987,True,
Training,Training/notumor/Tr-no_0225.jpg,notumor,14360,227,262,RGB,JPEG,2bcf7f2051a470cc90e74522c8141783f4e6e3b36b033e622bb446070804fbce,c13b2ef03d75348c,True,
Training,Training/notumor/Tr-no_0995.jpg,notumor,17058,227,262,RGB,JPEG,094d704894ade3c741e4468742b44b7e404cb3896f3735a3dce775b2ed2f1a51,c13b2ef03d75348c,True,
Training,Training/notumor/Tr-no_1111.jpg,notumor,9299,227,262,RGB,JPEG,cf67016627aedb51ffebc80d18bd21cba9dd61030788044907229b758e75d004,c13b2ef03d75348c,True,
Training,Training/notumor/Tr-no_1126.jpg,notumor,14360,227,262,RGB,JPEG,2bcf7f2051a470cc90e74522c8141783f4e6e3b36b033e622bb446070804fbce,c13b2ef03d75348c,True,
Training,Training/meningioma/Tr-me_0241.jpg,meningioma,8563,216,216,RGB,JPEG,8ae6b462e807908c4ee9ed56dfedef1c5e0151e543d820be29803cd56e4c38ba,c13e1ee16a3479e1,True,
Testing,Testing/meningioma/Te-me_0062.jpg,meningioma,11810,216,216,RGB,JPEG,6a86bd97e2f696c93ab917bef8d9bf7ed7d151237e3bc437aedb265b793c0697,c13e1ee16a3479e1,True,
Training,Training/notumor/Tr-no_0300.jpg,notumor,25105,275,301,RGB,JPEG,95b8ce855e68fcce7fac77b3f4d27aa785b879a2d797d92f85ae232b0fe667e8,c15a1fa53f813e25,True,
Training,Training/notumor/Tr-no_1007.jpg,notumor,40209,275,301,L,JPEG,f5c726bbddf4d79e8bb409819967264cd5b591e23f83d1ec78e3c847febda891,c15a1fa53f813e25,True,
Training,Training/notumor/Tr-no_1087.jpg,notumor,14213,275,301,L,JPEG,01d1c6fbd532ffcffc8e8a12c8ce33f0f06a18d934e6a8eefd129837a318346e,c15a1fa53f813e25,True,
Training,Training/notumor/Tr-no_0887.jpg,notumor,9230,227,262,RGB,JPEG,9e76a3bb0eee7e347d9c9ffb43350326d3e8eafa266aec9ad54f181cc3c7e8b7,c17b2ef03d65348c,True,
Training,Training/notumor/Tr-no_0566.jpg,notumor,9505,227,262,RGB,JPEG,0d6d6f95c76758e01fc927fc0656f84b38fbdab1ac34efdbfe4b88c3100d68d6,c17b2ef03d65348c,True,
Testing,Testing/notumor/Te-no_0294.jpg,notumor,12172,227,262,RGB,JPEG,83844b3d670274f2974a21e3340c8fddd779179062bfa20c7776597945c9fcfb,c17b2ef03d653c84,True,
Training,Training/notumor/Tr-no_1244.jpg,notumor,12128,227,262,RGB,JPEG,b40c80842358663ba771d188038e44454bf6fcb5654ba953a6a2b946f9c65c3f,c17b2ef03d653c84,True,
Testing,Testing/notumor/Te-no_0286.jpg,notumor,12447,227,262,RGB,JPEG,0a1206270c878755fedd89113aa88ddbdece0c14479eaaf8fa31aa96047eb920,c1842e0f3dda347b,True,
Testing,Testing/notumor/Te-no_0176.jpg,notumor,12591,227,262,RGB,JPEG,a81c724dc7c77a334b424a3429b6280e5092c99bba6d61a9c31b274d423e0af0,c1842e0f3dda347b,True,
Training,Training/notumor/Tr-no_1383.jpg,notumor,9303,232,217,RGB,JPEG,29bd72d00d4c467e039beaaf119d9aad893f402adc94c19cdd203a7ec8b4aace,c19e43e71ac12f1e,True,
Testing,Testing/notumor/Te-no_0382.jpg,notumor,9143,232,217,RGB,JPEG,f3a90b6d65602d268247cc24c7c89cc5c71bac8ac3d36416acab5d812ded1cb0,c19e43e71ac12f1e,True,
Training,Training/notumor/Tr-no_0531.jpg,notumor,5538,173,201,RGB,JPEG,66569a97b24135d247166c11fe175dce65f9679a2cb9e949e0cd1fa8beb9989d,c1bc3e477a7870a4,True,
Testing,Testing/notumor/Te-no_0161.jpg,notumor,7549,173,201,RGB,JPEG,5c6697c6cdabf02a143aeaeb8d8324dc09bd56f7f2986ef3d6fac9be52cb92c6,c1bc3e477a7870a4,True,
Training,Training/notumor/Tr-no_1121.jpg,notumor,5596,173,201,RGB,JPEG,59050685601147d937789be7d96a7077bd2262f66146d0b1c72910d6fc14a53d,c1bc3e477a7870a4,True,
Training,Training/notumor/Tr-no_0542.jpg,notumor,5655,173,201,RGB,JPEG,896fc66682646e451ed9b2626bdc6241d2216b44c4b08607e134448b7f412184,c1bc3e477a7870a4,True,
Training,Training/notumor/Tr-no_1223.jpg,notumor,7047,173,201,RGB,JPEG,216effa15cdd3f403ec9c5423d503cb8081c11123e02952b2068fe80b68eef4d,c1bc3e477a7870a4,True,
Testing,Testing/meningioma/Te-me_0099.jpg,meningioma,12968,209,241,RGB,JPEG,776c01ae38336a0f10e1f54fc77e2f307a60c904daaf11713015db72378c54f8,c1c33e3866c33b69,True,
Training,Training/meningioma/Tr-me_0276.jpg,meningioma,9616,209,241,RGB,JPEG,f1871bee9eb8abe560678ed1f1242f4b1e92dc78b99b183e9ac69ad7f147f8f4,c1c33e3866c33b69,True,
Training,Training/notumor/Tr-no_1442.jpg,notumor,10754,196,257,RGB,JPEG,1213a51af133b06ae1be9f2c724c17e4c64c0b2d0bcda72175dd29bab67e2750,c1c41f8b3a3d6978,True,
Training,Training/notumor/Tr-no_0601.jpg,notumor,10852,196,257,RGB,JPEG,d36d0f10bf921d8fdbdf2b927d2b92b41466f0ab1e065632fb19cc369f628288,c1c41f8b3a3d6978,True,
Training,Training/notumor/Tr-no_0586.jpg,notumor,9402,227,262,RGB,JPEG,5672b0b6e7650e8f8675104fddf9af6c4dad65261191c353b87d782d2cffd58f,c1c42e0f3d9a347b,True,
Training,Training/notumor/Tr-no_1232.jpg,notumor,9299,227,262,RGB,JPEG,8f4c7f1f6533019316f71d734eeca9a4f4cb5b066bf91295d7ec98e4e7223e68,c1c42e0f3d9a347b,True,
Testing,Testing/notumor/Te-no_0356.jpg,notumor,9221,227,262,RGB,JPEG,b72c5bf4089d10a974cb8632c0143b50595dc5a2c89a848a110d9eeb9a643f4f,c1c42e0f3d9a347b,True,
